location,key,category,policy_id,grade,similarity,statement_match,role_match,category_match,reasoning
Chicago_US,Mitigation::gt60_ext23_Reduce Chicago’s GHG emissions by a minimum of 62% by 2040 (from 2017 inventory ,Mitigation,Reduce Chicago’s GHG emissions by a minimum of 62% by 2040 (from 2017 inventory ,1,0.87,True,True,True,"The extracted policy matches the ground-truth on the core commitment, quantified target, and deadline: a minimum 62% reduction in Chicago's GHG emissions by 2040. It adds 'from 2017 inventory levels,' which is extra specificity not present in the ground-truth, but it does not contradict the stated policy. With no source excerpt available to verify that added baseline, the extraction still aligns strongly with the ground-truth."
Chicago_US,Mitigation::gt0_ext24_Pillar 1 Strategy 1: Retrofit buildings.,Mitigation,Pillar 1 Strategy 1: Retrofit buildings.,0,0.7598,False,True,False,"The extracted policy matches the general scope of the ground-truth (retrofitting buildings under Pillar 1 Strategy 1), but it is much less specific. It omits the stated aims and mechanism details from the ground-truth: reducing building energy use, saving money, and improving resiliency. With no source excerpt provided, there is no basis to assess stronger accuracy beyond this partial match. Directionally correct but overly vague."
Chicago_US,Mitigation::gt1_ext25_Retrofit residential buildings with 4 or fewer units: 20% by 2030 and 50% by 204,Mitigation,Retrofit residential buildings with 4 or fewer units: 20% by 2030 and 50% by 204,1,0.8152,True,True,False,"The extracted policy matches the ground-truth closely in scope, targets, deadlines, and prioritization. It preserves the quantified retrofit goals for residential buildings with 4 or fewer units (20% by 2030, 50% by 2040) and the focus on low- or moderate-income households. The only minor omission is the explicit actor/location ('Chicago will'), but this does not materially change the policy content."
Chicago_US,Mitigation::gt2_ext27_Retrofit 20% of total industrial buildings by 2030.,Mitigation,Retrofit 20% of total industrial buildings by 2030.,1,0.8141,True,True,False,"The extracted policy matches the ground-truth exactly in target (20%), scope (total industrial buildings), action (retrofit), and deadline (by 2030). Although the source document excerpt is not provided, relative to the ground-truth this is a precise and fully aligned extraction."
Chicago_US,Mitigation::gt3_ext28_Retrofit 90% of total City-owned and sister agency-owned buildings by 2035.,Mitigation,Retrofit 90% of total City-owned and sister agency-owned buildings by 2035.,1,0.8347,True,True,False,"The extracted policy matches the ground-truth exactly in scope, target, and deadline: retrofit 90% of total city-owned and sister agency-owned buildings by 2035. It preserves the quantified target (90%), affected asset classes (city-owned and sister agency-owned buildings), and timeline (2035), with no material change in commitment."
Chicago_US,Mitigation::gt4_ext30_Pillar 1 Strategy 2: Connect communities to renewable energy.,Mitigation,Pillar 1 Strategy 2: Connect communities to renewable energy.,0,0.7839,False,True,True,"The extracted policy matches the general intent and structure of the ground-truth ('Pillar 1 Strategy 2' and connecting communities to renewable energy), but it omits key specificity present in the ground-truth: community ownership and access to renewable generation. With no source excerpt provided, this cannot be verified further, but relative to the ground-truth it is directionally correct yet incomplete."
Chicago_US,Mitigation::gt5_ext31_Install 5 megawatts of co-owned community solar projects by 2025.,Mitigation,Install 5 megawatts of co-owned community solar projects by 2025.,1,0.7977,True,True,True,"The extracted policy matches the ground-truth exactly in scope, target, and deadline: installation of 5 megawatts of co-owned community solar projects by 2025. The omission of 'Chicago will' does not change the commitment substance, and there is no contradiction or loss of specificity."
Chicago_US,Mitigation::gt6_ext32_Increase Chicago-based community renewables to 20 megawatts by 2025.,Mitigation,Increase Chicago-based community renewables to 20 megawatts by 2025.,1,0.9373,True,True,True,"The extracted policy matches the ground-truth exactly in scope, target, and deadline: increasing Chicago-based community renewables to 20 megawatts by 2025. Commitment strength is equivalent, with no material loss of specificity or meaning."
Chicago_US,Mitigation::gt7_ext33_Increase community renewables subscriptions to achieve 25% subscribed by low-inc,Mitigation,Increase community renewables subscriptions to achieve 25% subscribed by low-inc,1,0.8201,True,True,True,"The extracted policy matches the ground-truth closely in scope, target, beneficiary group, and deadline. It preserves the quantified target of 25%, the focus on low-income and/or environmental justice low-income residents, and the 2030 timeline. Although the city name 'Chicago' is omitted, there is no substantive change to the policy commitment itself."
Chicago_US,Mitigation::gt8_ext34_Pillar 2 Strategy 1: Reduce waste and landfilling.,Mitigation,Pillar 2 Strategy 1: Reduce waste and landfilling.,0,0.8041,False,True,True,"The extracted policy matches the high-level intent of the ground-truth: Pillar 2 Strategy 1 is about reducing waste and landfilling. However, it omits the specific mechanisms that make the ground-truth more complete and specific—namely diversion, organics collection, and reuse-oriented building practices. Because the source excerpt is not provided, binding strength cannot be verified, but relative to the ground-truth this is directionally correct yet underspecified."
Chicago_US,Mitigation::gt9_ext35_Introduce community-wide organic waste collection and decomposition by 2025.,Mitigation,Introduce community-wide organic waste collection and decomposition by 2025.,1,0.8141,True,True,True,"The extracted policy matches the ground-truth exactly in scope, mechanism, and deadline: community-wide organic waste collection and decomposition by 2025. There is no loss of specificity or change in commitment."
Chicago_US,Mitigation::gt10_ext36_Implement equitable waste source prevention strategies by 2030.,Mitigation,Implement equitable waste source prevention strategies by 2030.,1,0.7902,True,True,True,"The extracted policy matches the ground-truth on the core commitment, mechanism, and deadline: implementing equitable waste source prevention strategies by 2030. The omission of 'Chicago' does not materially change the policy substance in this evaluation context, and there is no contradiction or loss of specificity in target or timing."
Chicago_US,"Mitigation::gt11_ext37_Divert 90% of commercial, industrial, and institutional waste by 2030.",Mitigation,"Divert 90% of commercial, industrial, and institutional waste by 2030.",1,0.8172,True,True,True,"The extracted policy matches the ground-truth exactly in scope, target, and deadline: divert 90% of commercial, industrial, and institutional waste by 2030. Although the source excerpt is not provided, relative to the ground-truth this is a precise and complete match with no loss of specificity."
Chicago_US,Mitigation::gt12_ext38_Divert 75% of construction and demolition waste by 2030.,Mitigation,Divert 75% of construction and demolition waste by 2030.,1,0.7986,True,True,False,"The extracted policy matches the ground-truth exactly in scope, target, and deadline: divert 75% of construction and demolition waste by 2030. Although the source excerpt is not provided, relative to the ground-truth this is a precise and accurate match with no loss of specificity."
Chicago_US,Mitigation::gt13_ext39_Enable building design for disassembly and reuse by 2035.,Mitigation,Enable building design for disassembly and reuse by 2035.,1,0.8047,True,True,False,"The extracted policy matches the ground-truth policy exactly in substance, target, and deadline: enabling building design for disassembly and reuse by 2035. The only omission is the jurisdictional subject ('Chicago will'), but there is no contradiction and the core commitment is fully preserved."
Chicago_US,Mitigation::gt14_ext40_Divert 90% of residential waste by 2040.,Mitigation,Divert 90% of residential waste by 2040.,1,0.7676,True,True,True,"The extracted policy matches the ground-truth exactly in target, scope, and deadline: divert 90% of residential waste by 2040. Although the source document excerpt is not provided, relative to the ground-truth this is a precise and complete match with no loss of specificity."
Chicago_US,"Mitigation::gt15_ext41_Pillar 3 Strategy 1: Make walking, biking, or transit viable options for all tri",Mitigation,"Pillar 3 Strategy 1: Make walking, biking, or transit viable options for all tri",1,0.8508,True,True,True,"The extracted policy matches the ground-truth closely in scope and wording: it identifies Pillar 3, Strategy 1 and states the same core commitment to make walking, biking, and transit viable options for all trips. The slight wording change from 'commits Chicago to make' to 'Make' does not materially alter the meaning. No source excerpt is provided to test against document language, but relative to the ground-truth this is an accurate match."
