location,key,category,policy_id,grade,similarity,statement_match,role_match,category_match,reasoning
Hiroshima_JP,"Mitigation::gt0_ext0_Set citywide greenhouse gas emissions reduction targets of 5% by FY2020, 30% by ",Mitigation,"Set citywide greenhouse gas emissions reduction targets of 5% by FY2020, 30% by ",1,0.8088,True,True,True,"The extracted policy accurately matches the ground-truth targets, baseline (FY2013), percentages (5%, 30%, 80%), and deadlines (FY2020, FY2030, FY2050). It preserves the commitment as explicit “targets” and does not add or omit mechanisms not present in the ground-truth."
Hiroshima_JP,Mitigation::gt2_ext7_Increase the share of newly-built ZEH to 50% by FY2020 and almost 100% by FY2030,Mitigation,Increase the share of newly-built ZEH to 50% by FY2020 and almost 100% by FY2030,-1,0.6412,False,True,False,"The ground-truth policy is about Hiroshima City aiming for nearly 100% adoption of ZEB in newly built apartment buildings by FY2030. The extracted policy instead refers to ZEH (not ZEB), applies to newly-built homes generally (not specifically apartment buildings), and adds an extra interim target of 50% by FY2020 that is not in the ground-truth. These differences change scope and substance, so it does not match."
Hiroshima_JP,Mitigation::gt1_ext8_Increase the share of low-carbon houses in newly-built housing to 50% by FY2020.,Mitigation,Increase the share of low-carbon houses in newly-built housing to 50% by FY2020.,0,0.7346,False,True,False,"The extracted policy matches the core target (50%) and deadline (FY2020) and is directionally consistent with the ground truth. However, it is less specific in scope: the ground truth specifies Hiroshima City and limits the measure to newly built detached houses, while the extraction broadens it to all newly-built housing and omits the city context. With no source excerpt provided, accuracy can only be judged against the ground truth, and the scope mismatch prevents a full match."
Hiroshima_JP,"Mitigation::gt3_ext9_Increase the number of introduced household fuel cells to 15,000 by FY2020 and 5",Mitigation,"Increase the number of introduced household fuel cells to 15,000 by FY2020 and 5",1,0.771,True,True,True,"The extracted policy matches the ground-truth exactly: it specifies household fuel cell installation targets of 15,000 by FY2020 and 56,000 by FY2030, with clear quantified milestones and deadlines. No contradictions or missing key details relative to the ground-truth."
Hiroshima_JP,Resource Efficiency::gt4_ext10_Increase the rate of citizens who have introduced LED lighting for more than 80%,Resource Efficiency,Increase the rate of citizens who have introduced LED lighting for more than 80%,1,0.7857,True,True,True,"The extracted policy accurately matches the ground-truth target and timeline: it specifies >80% household LED lighting, adoption by 50% of citizens by FY2020, and near-100% by FY2030. Commitment is stated as an explicit target (“increase the rate…to”), with no material omissions or contradictions relative to the ground-truth."
Hiroshima_JP,"Mitigation::gt5_ext14_Increase introductions of Eco Action 21 and ISO14001 to 500 by FY2020 and 1,000 ",Mitigation,"Increase introductions of Eco Action 21 and ISO14001 to 500 by FY2020 and 1,000 ",1,0.748,True,True,True,"The extracted policy accurately matches the ground-truth target (cumulative adoption/introductions of Eco Action 21 and ISO14001 by offices), includes both quantified milestones (500 by FY2020; 1,000 by FY2030) and preserves the commitment level implied by “targets.” No conflicting or hallucinated details are introduced."
Hiroshima_JP,Mitigation::gt6_ext15_Increase the rate of offices using LED lights for lighting to 88.1% by FY2020 an,Mitigation,Increase the rate of offices using LED lights for lighting to 88.1% by FY2020 an,1,0.7733,True,True,False,"The extracted policy accurately matches the ground-truth: it specifies the same quantified targets (88.1% and almost 100%) and deadlines (FY2020 and FY2030) for increasing LED lighting use in offices. No key mechanisms are added or contradicted, and specificity is preserved."
Hiroshima_JP,Mitigation::gt7_ext16_Increase the rate of offices introducing BEMS to 13% by FY2020 and 47% by FY2030,Mitigation,Increase the rate of offices introducing BEMS to 13% by FY2020 and 47% by FY2030,1,0.7307,True,True,False,"The extracted policy matches the ground-truth precisely: it specifies BEMS adoption in offices, includes the same quantified targets (13% by FY2020; 47% by FY2030), and reflects the same commitment (a stated target to increase adoption). No contradictions or missing key details relative to the ground-truth."
Hiroshima_JP,Mitigation::gt8_ext20_Increase the rate of owned next generation vehicles to 19% by FY2020 and 38% by ,Mitigation,Increase the rate of owned next generation vehicles to 19% by FY2020 and 38% by ,1,0.7268,True,True,True,"The extracted policy precisely matches the ground-truth target, including the subject (owned next-generation vehicles), the quantified targets (19% and 38%), and the deadlines (FY2020 and FY2030). Commitment strength and mechanism are consistent with the ground-truth framing (a target to increase rates)."
Hiroshima_JP,"Mitigation::gt9_ext21_Increase public transport users in the city to 598,000 people/day by FY2020.",Mitigation,"Increase public transport users in the city to 598,000 people/day by FY2020.",1,0.6858,True,True,False,"The extracted policy matches the ground-truth exactly in target (598,000 people/day), scope (public transport use in the city), and deadline (by FY2020). No material details are missing or altered."
