location,key,category,policy_id,grade,similarity,statement_match,role_match,category_match,reasoning
Hiroshima_JP,"Mitigation::gt0_ext0_Set citywide greenhouse gas emissions reduction targets of 5% by FY2020, 30% by ",Mitigation,"Set citywide greenhouse gas emissions reduction targets of 5% by FY2020, 30% by ",1,0.8088,True,True,True,"The extracted policy accurately matches the ground-truth targets, baselines, and deadlines: 5% by FY2020, 30% by FY2030, and 80% by FY2050, all relative to FY2013. It captures the specificity and scope (citywide GHG reduction targets) without adding or omitting material details."
Hiroshima_JP,Resource Efficiency::gt4_ext5_Achieve household KPI targets: ZEH share 50% by FY2020 and almost 100% by FY2030,Resource Efficiency,Achieve household KPI targets: ZEH share 50% by FY2020 and almost 100% by FY2030,0,0.705,False,True,True,"The extracted policy includes the correct LED lighting targets and timelines (80% household lighting; 50% by FY2020; almost 100% by FY2030), matching the ground-truth in substance. However, it adds additional household KPIs (ZEH share, fuel cells) not present in the ground-truth, reducing accuracy/scope match. Also, the ground-truth wording specifies “50% of citizens” for the FY2020 milestone, whereas the extraction states “50% by FY2020” without explicitly tying it to citizens/households, making it slightly imprecise."
Hiroshima_JP,"Mitigation::gt6_ext10_Meet business KPIs: Eco Action 21/ISO14001 introductions 500 by FY2020 and 1,000",Mitigation,"Meet business KPIs: Eco Action 21/ISO14001 introductions 500 by FY2020 and 1,000",1,0.635,True,True,False,"The extracted policy includes the same LED lighting target and timelines as the ground-truth: 88.1% by FY2020 and almost 100% by FY2030 for office LED lighting use. It matches the scope and specificity. Additional KPI items (Eco Action 21/ISO14001, BEMS) go beyond the ground-truth but do not contradict it."
Hiroshima_JP,Mitigation::gt8_ext14_Increase the share of owned next generation vehicles to 19% by FY2020 and 38% by,Mitigation,Increase the share of owned next generation vehicles to 19% by FY2020 and 38% by,0,0.6697,False,True,True,"The extracted policy correctly captures the ground-truth target for next-generation vehicles (19% by FY2020 and 38% by FY2030). However, it adds an additional public transport users target not present in the ground-truth, and no source document excerpt is provided to verify that addition. Because it is not a clean match and may include unsupported content, it is directionally correct but not fully accurate."
Hiroshima_JP,Mitigation::gt10_ext18_Reduce waste generation to 826 g/person/day by FY2020 and reduce waste incinerat,Mitigation,Reduce waste generation to 826 g/person/day by FY2020 and reduce waste incinerat,1,0.7934,True,True,False,"The extracted policy matches the ground-truth exactly on both quantified targets (826 g/person/day waste generation; 295,000 tons/year incineration) and the deadline (by FY2020). Scope and specificity align; no added or missing mechanisms are implied beyond the targets."
Hiroshima_JP,Mitigation::gt3_ext23_Increase introduced biomass boilers in city facilities to 3 by FY2020 and 9 by F,Mitigation,Increase introduced biomass boilers in city facilities to 3 by FY2020 and 9 by F,-1,0.6146,False,True,True,"The ground-truth policy is about household fuel cell installation targets (15,000 by FY2020; 56,000 by FY2030) in Hiroshima City. The extracted policy instead discusses biomass boilers in city facilities (3 by FY2020; 9 by FY2030) and expanding park/green space area to 1,000 ha by FY2020. These are different measures, sectors, and targets, with no meaningful match to the ground-truth commitment."
Hiroshima_JP,Mitigation::gt11_ext27_Increase dispersed power installations in city facilities to 1 by FY2020 and 8 b,Mitigation,Increase dispersed power installations in city facilities to 1 by FY2020 and 8 b,0,0.7424,False,True,True,"The extracted policy correctly captures the dispersed power installation targets (1 by FY2020; 8 by FY2030) matching the ground-truth in scope and deadlines. However, it adds additional commitments on “smart communities” (3 by FY2020; 10 by FY2030) that are not in the ground-truth and cannot be verified without the source excerpt. This extra, ungrounded content reduces accuracy, so it is not a clean match."
Hiroshima_JP,Mitigation::gt12_ext28_Share Hiroshima City's achievements with neighboring towns and plan measures to ,Mitigation,Share Hiroshima City's achievements with neighboring towns and plan measures to ,-1,0.6193,False,True,True,"The ground-truth policy is a quantified target for the number of cumulative smart communities (3 by FY2020, 10 by FY2030). The extracted policy instead discusses sharing achievements and promoting next-generation energy via regional resource circulation, with no mention of smart communities or the numeric targets/deadlines. This is not a match and appears to be unrelated or missing the core commitment."
Hiroshima_JP,Mitigation::gt13_ext37_Set government operations (city office) GHG reduction targets of 5.1% by FY2020 ,Mitigation,Set government operations (city office) GHG reduction targets of 5.1% by FY2020 ,1,0.8081,True,True,True,"The extracted policy accurately matches the ground-truth targets, baseline, scope, and deadlines: government/city-office operations emissions reductions of 5.1% by FY2020 and 30% by FY2030 relative to FY2013. Added mention of “alongside city-area targets” is extraneous but does not alter the core commitment."
Hiroshima_JP,Mitigation::gt7_ext38_Implement administrative system changes for municipal mitigation: green contract,Mitigation,Implement administrative system changes for municipal mitigation: green contract,-1,0.6083,False,True,False,"The ground-truth is a specific quantified target for BEMS adoption in offices (13% by FY2020; 47% by FY2030). The extracted policy instead discusses municipal administrative measures (green contracts/procurement and energy-saving specs for city-owned buildings) with no BEMS mention, no adoption percentages, and no FY2020/FY2030 deadlines. It does not match the scope or specificity of the ground-truth policy."
Hiroshima_JP,Mitigation::gt5_ext45_Manage progress of city measures using the Hiroshima City Environment Management,Mitigation,Manage progress of city measures using the Hiroshima City Environment Management,-1,0.6284,False,True,True,"The ground-truth is a quantified adoption target for Eco Action 21/ISO14001 (500 by FY2020; 1,000 by FY2030). The extracted policy instead describes a management/reporting mechanism (environment management system and annual web publication) with no mention of Eco Action 21/ISO14001, adoption numbers, or deadlines. It does not match the scope or specificity of the ground-truth target."
